0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	1
68	24
69	77
70	136
71	179
72	178
73	202
74	227
75	200
76	214
77	212
78	198
79	246
80	224
81	262
82	225
83	238
84	263
85	270
86	251
87	276
88	302
89	291
90	322
91	337
92	378
93	317
94	422
95	382
96	403
97	378
98	414
99	506
100	458
101	471
102	498
103	541
104	602
105	614
106	673
107	706
108	744
109	759
110	870
111	799
112	890
113	938
114	967
115	1052
116	1107
117	1212
118	1292
119	1356
120	1391
121	1539
122	1687
123	1738
124	1869
125	1991
126	2216
127	2261
128	2468
129	2623
130	2731
131	2991
132	3064
133	3268
134	3495
135	3580
136	3591
137	3767
138	3940
139	4083
140	4074
141	4166
142	4306
143	4293
144	4315
145	4255
146	4033
147	4055
148	3925
149	4029
150	3759
151	3587
152	3471
153	3302
154	3314
155	3068
156	2968
157	2803
158	2624
159	2551
160	2397
161	2286
162	2162
163	1939
164	1932
165	1894
166	1912
167	1863
168	1732
169	1646
170	1606
171	1593
172	1488
173	1405
174	1327
175	1320
176	1224
177	1217
178	1111
179	1098
180	1028
181	990
182	915
183	840
184	815
185	750
186	722
187	692
188	620
189	614
190	557
191	528
192	494
193	484
194	475
195	416
196	430
197	360
198	365
199	383
200	385
201	365
202	347
203	403
204	353
205	360
206	373
207	324
208	348
209	340
210	334
211	384
212	324
213	389
214	357
215	356
216	340
217	355
218	383
219	376
220	388
221	385
222	404
223	391
224	440
225	380
226	447
227	418
228	400
229	416
230	415
231	420
232	412
233	451
234	438
235	421
236	451
237	433
238	432
239	478
240	430
241	455
242	465
243	485
244	448
245	460
246	479
247	443
248	475
249	478
250	507
251	508
252	496
253	480
254	472
255	509
256	523
257	459
258	502
259	531
260	531
261	532
262	518
263	556
264	541
265	549
266	606
267	588
268	551
269	541
270	571
271	565
272	579
273	618
274	605
275	559
276	586
277	572
278	650
279	606
280	595
281	653
282	610
283	637
284	664
285	609
286	656
287	671
288	698
289	677
290	633
291	687
292	734
293	639
294	669
295	648
296	714
297	654
298	710
299	721
300	714
301	717
302	681
303	662
304	713
305	678
306	728
307	719
308	685
309	683
310	707
311	674
312	739
313	783
314	750
315	731
316	732
317	774
318	832
319	756
320	781
321	771
322	795
323	836
324	773
325	841
326	827
327	786
328	847
329	849
330	822
331	812
332	842
333	872
334	841
335	808
336	870
337	829
338	850
339	921
340	887
341	920
342	883
343	838
344	832
345	879
346	829
347	887
348	852
349	863
350	868
351	856
352	842
353	874
354	848
355	867
356	874
357	842
358	876
359	868
360	820
361	750
362	802
363	811
364	827
365	814
366	820
367	819
368	787
369	819
370	787
371	851
372	762
373	793
374	748
375	776
376	812
377	776
378	775
379	777
380	782
381	755
382	771
383	773
384	740
385	812
386	785
387	762
388	769
389	801
390	767
391	750
392	810
393	824
394	788
395	766
396	756
397	783
398	791
399	783
400	814
401	741
402	798
403	801
404	833
405	774
406	835
407	780
408	746
409	771
410	799
411	814
412	826
413	829
414	862
415	835
416	897
417	795
418	868
419	852
420	836
421	819
422	889
423	869
424	908
425	881
426	883
427	885
428	954
429	939
430	976
431	946
432	1009
433	1036
434	1064
435	1053
436	1060
437	1093
438	1171
439	1138
440	1163
441	1130
442	1230
443	1317
444	1285
445	1278
446	1357
447	1287
448	1409
449	1473
450	1422
451	1484
452	1556
453	1531
454	1623
455	1682
456	1759
457	1702
458	1820
459	1771
460	1936
461	1891
462	1900
463	1882
464	2016
465	2066
466	2042
467	1999
468	2059
469	2034
470	2118
471	2049
472	2164
473	2128
474	2106
475	2188
476	2118
477	2096
478	2190
479	2155
480	2109
481	2073
482	2014
483	2011
484	2004
485	1891
486	1956
487	1975
488	1856
489	1810
490	1772
491	1820
492	1711
493	1650
494	1613
495	1558
496	1540
497	1463
498	1359
499	1422
