0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	5
68	19
69	127
70	210
71	306
72	361
73	356
74	310
75	320
76	280
77	334
78	298
79	348
80	305
81	278
82	309
83	246
84	332
85	275
86	317
87	286
88	299
89	265
90	260
91	269
92	307
93	278
94	338
95	312
96	334
97	412
98	444
99	502
100	628
101	667
102	806
103	780
104	896
105	849
106	829
107	720
108	654
109	651
110	621
111	603
112	479
113	486
114	445
115	422
116	398
117	368
118	362
119	352
120	322
121	334
122	307
123	301
124	336
125	308
126	285
127	287
128	262
129	302
130	292
131	284
132	266
133	279
134	270
135	269
136	314
137	294
138	307
139	282
140	260
141	304
142	273
143	290
144	268
145	277
146	241
147	279
148	274
149	280
150	274
151	270
152	279
153	261
154	269
155	273
156	301
157	250
158	237
159	263
160	275
161	257
162	289
163	265
164	261
165	253
166	270
167	283
168	276
169	280
170	251
171	286
172	267
173	246
174	278
175	262
176	241
177	261
178	274
179	283
180	241
181	255
182	238
183	262
184	215
185	258
186	294
187	250
188	245
189	239
190	239
191	263
192	245
193	243
194	266
195	250
196	283
197	250
198	233
199	241
200	264
201	279
202	255
203	256
204	288
205	248
206	274
207	252
208	250
209	237
210	257
211	258
212	238
213	289
214	299
215	244
216	272
217	293
218	282
219	280
220	317
221	278
222	276
223	277
224	245
225	271
226	256
227	275
228	257
229	250
230	291
231	239
232	258
233	265
234	287
235	272
236	278
237	258
238	273
239	299
240	277
241	284
242	279
243	272
244	274
245	277
246	292
247	273
248	305
249	259
250	292
251	303
252	270
253	321
254	289
255	306
256	308
257	297
258	307
259	279
260	284
261	266
262	319
263	297
264	306
265	295
266	298
267	301
268	316
269	311
270	308
271	300
272	287
273	350
274	308
275	359
276	318
277	319
278	334
279	360
280	345
281	365
282	336
283	333
284	348
285	339
286	331
287	337
288	360
289	371
290	319
291	330
292	333
293	372
294	356
295	357
296	346
297	389
298	348
299	355
300	361
301	392
302	413
303	390
304	382
305	422
306	432
307	419
308	404
309	431
310	376
311	370
312	425
313	400
314	382
315	426
316	406
317	410
318	398
319	404
320	422
321	410
322	426
323	402
324	425
325	389
326	431
327	432
328	440
329	459
330	441
331	420
332	455
333	428
334	431
335	450
336	490
337	447
338	474
339	467
340	451
341	437
342	464
343	462
344	514
345	480
346	472
347	517
348	510
349	540
350	542
351	612
352	806
353	1028
354	1423
355	1465
356	1421
357	1204
358	960
359	806
360	635
361	614
362	702
363	1028
364	1417
365	2045
366	2257
367	2287
368	1948
369	1483
370	1063
371	738
372	512
373	429
374	437
375	450
376	452
377	449
378	473
379	449
380	437
381	448
382	437
383	420
384	386
385	401
386	405
387	416
388	435
389	395
390	391
391	451
392	403
393	435
394	398
395	405
396	438
397	467
398	453
399	432
400	407
401	463
402	457
403	407
404	392
405	430
406	438
407	449
408	468
409	466
410	436
411	513
412	534
413	629
414	755
415	887
416	1124
417	1144
418	1172
419	1145
420	892
421	742
422	615
423	546
424	454
425	479
426	501
427	478
428	568
429	657
430	699
431	735
432	638
433	630
434	550
435	510
436	433
437	432
438	398
439	407
440	393
441	392
442	410
443	407
444	416
445	462
446	385
447	390
448	365
449	377
450	378
451	419
452	423
453	407
454	398
455	469
456	474
457	465
458	476
459	463
460	475
461	433
462	431
463	412
464	424
465	397
466	398
467	383
468	382
469	374
470	410
471	396
472	423
473	396
474	401
475	394
476	405
477	386
478	425
479	383
480	398
481	390
482	422
483	367
484	447
485	408
486	375
487	413
488	387
489	409
490	415
491	380
492	387
493	381
494	403
495	384
496	415
497	385
498	417
499	407
500	394
501	379
502	405
503	408
504	415
505	364
506	368
507	390
508	396
509	397
510	378
511	430
512	392
513	372
514	410
515	395
516	397
517	415
518	400
519	434
520	443
521	387
522	403
523	394
524	400
525	407
526	395
527	389
528	391
529	382
