0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	13
69	76
70	132
71	192
72	178
73	179
74	182
75	201
76	192
77	190
78	186
79	222
80	204
81	190
82	194
83	207
84	188
85	179
86	177
87	199
88	226
89	194
90	202
91	189
92	209
93	191
94	198
95	200
96	216
97	204
98	229
99	204
100	202
101	222
102	226
103	203
104	231
105	188
106	215
107	201
108	213
109	191
110	220
111	210
112	213
113	215
114	222
115	243
116	210
117	213
118	236
119	220
120	230
121	218
122	199
123	213
124	230
125	211
126	207
127	192
128	171
129	202
130	208
131	238
132	213
133	204
134	226
135	209
136	224
137	213
138	212
139	209
140	204
141	230
142	221
143	243
144	212
145	232
146	224
147	240
148	217
149	216
150	216
151	217
152	214
153	224
154	239
155	226
156	222
157	234
158	218
159	215
160	226
161	223
162	254
163	224
164	227
165	213
166	221
167	209
168	224
169	240
170	233
171	202
172	244
173	216
174	237
175	203
176	261
177	248
178	231
179	237
180	224
181	234
182	237
183	254
184	241
185	254
186	244
187	239
188	234
189	230
190	241
191	257
192	257
193	250
194	219
195	234
196	249
197	251
198	274
199	246
200	242
201	237
202	237
203	281
204	266
205	262
206	226
207	234
208	222
209	252
210	238
211	261
212	252
213	239
214	269
215	261
216	269
217	252
218	275
219	228
220	247
221	256
222	282
223	284
224	284
225	235
226	260
227	238
228	270
229	263
230	268
231	254
232	285
233	268
234	281
235	262
236	270
237	278
238	284
239	284
240	268
241	281
242	250
243	309
244	297
245	290
246	268
247	305
248	304
249	306
250	278
251	292
252	308
253	296
254	287
255	302
256	298
257	280
258	279
259	266
260	283
261	307
262	305
263	321
264	295
265	298
266	317
267	295
268	313
269	318
270	338
271	324
272	291
273	351
274	320
275	325
276	321
277	305
278	319
279	313
280	344
281	360
282	354
283	364
284	366
285	345
286	354
287	369
288	318
289	362
290	372
291	331
292	370
293	326
294	384
295	373
296	349
297	339
298	333
299	382
300	357
301	354
302	375
303	341
304	364
305	337
306	327
307	336
308	371
309	322
310	320
311	325
312	320
313	356
314	374
315	325
316	387
317	327
318	321
319	330
320	360
321	331
322	324
323	341
324	305
325	338
326	335
327	336
328	376
329	302
330	322
331	352
332	337
333	352
334	338
335	323
336	358
337	365
338	364
339	326
340	344
341	349
342	317
343	365
344	324
345	342
346	347
347	328
348	352
349	351
350	357
351	325
352	330
353	324
354	372
355	330
356	350
357	365
358	353
359	353
360	345
361	357
362	335
363	355
364	363
365	347
366	345
367	386
368	332
369	324
370	353
371	318
372	359
373	329
374	347
375	353
376	354
377	334
378	342
379	355
380	359
381	338
382	318
383	321
384	310
385	332
386	336
387	320
388	322
389	336
390	327
391	308
392	334
393	349
394	323
395	352
396	321
397	335
398	380
399	338
400	339
401	345
402	337
403	330
404	371
405	318
406	340
407	335
408	348
409	368
410	346
411	358
412	347
413	326
414	307
415	315
416	341
417	359
418	322
419	358
420	353
421	344
422	333
423	362
424	329
425	354
426	344
427	370
428	358
429	338
430	376
431	357
432	347
433	345
434	332
435	340
436	381
437	331
438	378
439	354
440	350
441	311
442	347
443	344
444	398
445	375
446	351
447	359
448	320
449	321
450	329
451	386
452	374
453	336
454	323
455	337
456	359
457	331
458	372
459	321
460	364
461	345
462	388
463	365
464	322
465	348
466	362
467	346
468	350
469	325
470	346
471	351
472	329
473	373
474	333
475	364
476	369
477	371
478	376
479	346
480	364
481	343
482	365
483	356
484	357
485	329
486	335
487	374
488	367
489	336
490	378
491	365
492	359
493	361
494	346
495	391
496	381
497	351
498	347
499	375
500	382
501	329
502	336
503	345
504	373
505	362
506	363
507	361
508	347
509	351
510	379
511	340
512	354
513	382
514	336
515	373
516	343
517	352
518	373
519	348
520	359
521	361
522	349
523	364
524	393
525	320
526	370
527	364
528	327
529	340
530	355
531	349
532	322
533	393
