0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	2
69	7
70	10
71	12
72	16
73	16
74	19
75	8
76	14
77	15
78	25
79	17
80	13
81	13
82	20
83	17
84	14
85	15
86	21
87	17
88	22
89	21
90	17
91	20
92	19
93	14
94	20
95	20
96	15
97	22
98	15
99	16
100	22
101	16
102	20
103	18
104	28
105	17
106	19
107	22
108	19
109	27
110	20
111	27
112	24
113	16
114	25
115	21
116	33
117	23
118	22
119	25
120	24
121	12
122	19
123	19
124	19
125	21
126	29
127	22
128	27
129	24
130	14
131	17
132	23
133	28
134	23
135	19
136	26
137	26
138	16
139	23
140	22
141	24
142	27
143	17
144	23
145	29
146	21
147	11
148	17
149	30
150	28
151	19
152	27
153	25
154	25
155	24
156	23
157	14
158	25
159	25
160	31
161	19
162	21
163	32
164	25
165	23
166	18
167	20
168	17
169	36
170	36
171	36
172	31
173	20
174	36
175	21
176	27
177	43
178	25
179	29
180	31
181	29
182	32
183	37
184	31
185	32
186	36
187	27
188	32
189	32
190	26
191	36
192	46
193	26
194	35
195	35
196	40
197	30
198	37
199	43
200	41
201	36
202	32
203	37
204	36
205	38
206	32
207	54
208	52
209	44
210	47
211	54
212	44
213	56
214	53
215	43
216	48
217	50
218	49
219	47
220	47
221	44
222	55
223	51
224	49
225	51
226	49
227	51
228	55
229	43
230	53
231	52
232	67
233	51
234	60
235	63
236	68
237	59
238	45
239	63
240	59
241	65
242	66
243	62
244	76
245	55
246	61
247	58
248	63
249	68
250	53
251	71
252	63
253	70
254	68
255	67
256	63
257	73
258	62
259	82
260	81
261	69
262	73
263	52
264	73
265	64
266	66
267	56
268	62
269	72
270	60
271	57
272	68
273	65
274	72
275	65
276	63
277	75
278	84
279	65
280	78
281	88
282	64
283	88
284	89
285	80
286	76
287	64
288	87
289	75
290	90
291	72
292	80
293	89
294	79
295	84
296	69
297	73
298	86
299	64
300	81
301	95
302	85
303	98
304	101
305	83
306	66
307	78
308	81
309	79
310	80
311	93
312	90
313	74
314	88
315	88
316	77
317	93
318	86
319	72
320	98
321	82
322	88
323	79
324	84
325	88
326	93
327	86
328	101
329	72
330	91
331	97
332	85
333	99
334	92
335	92
336	73
337	92
338	89
339	102
340	93
341	75
342	73
343	78
344	76
345	88
346	80
347	92
348	79
349	91
350	75
351	74
352	84
353	116
354	77
355	87
356	75
357	73
358	80
359	92
360	104
361	100
362	86
363	79
364	97
365	77
366	82
367	76
368	84
369	79
370	82
371	78
372	84
373	88
374	85
375	78
376	90
377	101
378	82
379	79
380	80
381	83
382	86
383	82
384	70
385	85
386	61
387	82
388	93
389	91
390	91
391	92
392	66
393	86
394	85
395	93
396	81
397	82
398	71
399	84
400	79
401	85
402	100
403	87
404	84
405	94
406	89
407	86
408	93
409	79
410	89
411	77
412	83
413	61
414	75
415	88
416	91
417	69
418	75
419	85
420	77
421	89
422	111
423	78
424	77
425	79
426	86
427	72
428	94
429	84
430	66
431	83
432	77
433	76
434	90
435	84
436	88
437	76
438	86
439	81
440	90
441	79
442	80
443	85
444	71
445	77
446	83
447	69
448	83
449	75
450	81
451	84
452	92
453	79
454	83
455	70
456	73
457	84
458	76
459	72
460	76
461	64
462	89
463	80
464	69
465	78
466	87
467	85
468	74
469	71
470	78
471	70
472	68
473	77
474	75
475	77
476	81
477	75
478	79
479	87
480	75
481	59
482	86
483	81
484	72
485	75
486	65
487	76
488	71
489	64
490	78
491	66
492	72
493	70
494	59
495	75
496	74
497	74
498	67
499	85
500	86
501	59
502	70
503	73
504	67
505	59
506	84
507	55
508	83
509	70
510	70
511	70
512	78
513	69
514	70
515	71
516	79
517	77
518	50
519	60
520	69
521	72
522	82
523	64
524	57
525	65
526	61
527	64
528	71
529	71
530	58
531	56
532	65
533	88
