0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	19
69	80
70	168
71	243
72	282
73	273
74	297
75	275
76	257
77	276
78	279
79	267
80	292
81	261
82	278
83	285
84	247
85	278
86	242
87	262
88	280
89	256
90	262
91	269
92	245
93	226
94	262
95	248
96	247
97	249
98	245
99	261
100	248
101	275
102	240
103	274
104	239
105	263
106	253
107	251
108	234
109	232
110	252
111	254
112	224
113	227
114	195
115	232
116	236
117	227
118	223
119	234
120	244
121	243
122	199
123	226
124	240
125	222
126	229
127	222
128	219
129	226
130	224
131	213
132	196
133	216
134	230
135	233
136	213
137	203
138	218
139	224
140	217
141	203
142	243
143	232
144	210
145	190
146	222
147	212
148	210
149	215
150	222
151	246
152	212
153	210
154	213
155	204
156	221
157	220
158	204
159	213
160	241
161	209
162	228
163	194
164	205
165	191
166	226
167	199
168	190
169	218
170	196
171	212
172	198
173	193
174	188
175	224
176	203
177	192
178	219
179	202
180	192
181	218
182	197
183	183
184	207
185	222
186	221
187	225
188	175
189	197
190	202
191	195
192	193
193	186
194	184
195	202
196	218
197	202
198	191
199	200
200	200
201	215
202	179
203	183
204	195
205	189
206	211
207	183
208	226
209	208
210	204
211	203
212	192
213	195
214	218
215	215
216	189
217	200
218	175
219	175
220	183
221	187
222	209
223	184
224	188
225	176
226	212
227	221
228	186
229	201
230	183
231	211
232	211
233	174
234	203
235	163
236	199
237	240
238	191
239	199
240	183
241	186
242	174
243	209
244	192
245	191
246	213
247	202
248	198
249	192
250	209
251	174
252	172
253	184
254	182
255	204
256	189
257	181
258	187
259	177
260	185
261	164
262	178
263	189
264	198
265	163
266	169
267	183
268	185
269	186
270	183
271	205
272	181
273	209
274	212
275	182
276	216
277	183
278	174
279	163
280	187
281	191
282	208
283	210
284	215
285	196
286	207
287	195
288	185
289	188
290	202
291	170
292	184
293	205
294	188
295	171
296	210
297	182
298	213
299	191
300	213
301	202
302	196
303	203
304	198
305	213
306	187
307	206
308	197
309	171
310	192
311	204
312	196
313	197
314	204
315	175
316	206
317	203
318	179
319	193
320	194
321	172
322	203
323	203
324	217
325	218
326	215
327	209
328	216
329	191
330	214
331	207
332	223
333	192
334	212
335	191
336	221
337	188
338	198
339	193
340	221
341	206
342	212
343	197
344	198
345	203
346	209
347	194
348	192
349	212
350	182
351	200
352	197
353	215
354	197
355	203
356	225
357	198
358	197
359	165
360	213
361	211
362	182
363	202
364	208
365	199
366	207
367	208
368	223
369	198
370	201
371	196
372	198
373	188
374	201
375	207
376	209
377	208
378	203
379	190
380	209
381	197
382	197
383	227
384	212
385	203
386	195
387	212
388	220
389	218
390	187
391	189
392	210
393	224
394	185
395	194
396	211
397	213
398	210
399	186
400	201
401	210
402	225
403	215
404	190
405	207
406	221
407	214
408	232
409	203
410	217
411	192
412	233
413	219
414	198
415	223
416	233
417	256
418	203
419	195
420	217
421	230
422	227
423	216
424	206
425	198
426	214
427	209
428	218
429	184
430	204
431	223
432	200
433	205
434	212
435	237
436	213
437	194
438	195
439	195
440	193
441	226
442	221
443	216
444	192
445	191
446	206
447	220
448	183
449	213
450	193
451	197
452	219
453	218
454	197
455	222
456	220
457	220
458	222
459	196
460	233
461	193
462	223
463	188
464	203
465	240
466	207
467	218
468	235
469	174
470	203
471	199
472	191
473	212
474	206
475	185
476	184
477	207
478	214
479	213
480	205
481	242
482	207
483	224
484	209
485	230
486	220
487	217
488	213
489	219
490	207
491	220
492	210
493	183
494	208
495	194
496	255
497	222
498	219
499	182
500	199
501	187
502	178
503	205
504	211
505	214
506	219
507	228
508	211
509	207
510	185
511	250
512	192
513	200
514	218
515	194
516	198
517	223
518	202
519	211
520	196
521	217
522	218
523	207
524	193
525	184
526	199
527	196
528	199
529	206
530	216
531	240
532	218
533	210
