0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	3
68	-4
69	28
70	8
71	12
72	65
73	61
74	5
75	10
76	-59
77	52
78	-6
79	14
80	5
81	-24
82	31
83	-42
84	18
85	-25
86	48
87	-15
88	0
89	-11
90	-32
91	12
92	22
93	11
94	50
95	-15
96	14
97	24
98	59
99	25
100	87
101	35
102	105
103	16
104	72
105	37
106	9
107	-58
108	-94
109	-71
110	-44
111	-8
112	-47
113	11
114	-23
115	10
116	-17
117	-64
118	5
119	37
120	-30
121	-9
122	-7
123	-22
124	3
125	-14
126	-40
127	-18
128	-30
129	-15
130	-5
131	-6
132	-28
133	6
134	18
135	-13
136	34
137	31
138	19
139	5
140	-44
141	16
142	3
143	-5
144	-11
145	-14
146	-21
147	13
148	14
149	13
150	0
151	4
152	10
153	-10
154	46
155	-7
156	54
157	-19
158	-19
159	0
160	21
161	28
162	26
163	10
164	20
165	-27
166	20
167	30
168	22
169	21
170	-3
171	25
172	-5
173	-10
174	21
175	7
176	-8
177	10
178	12
179	50
180	-38
181	-40
182	5
183	-30
184	-39
185	9
186	46
187	12
188	-17
189	-3
190	-29
191	16
192	-16
193	15
194	9
195	1
196	29
197	36
198	-16
199	-35
200	16
201	32
202	0
203	-12
204	16
205	-7
206	29
207	-20
208	-33
209	-6
210	-2
211	1
212	-48
213	24
214	69
215	-17
216	-1
217	36
218	-15
219	-19
220	55
221	-41
222	11
223	12
224	-30
225	-2
226	-25
227	12
228	-33
229	-25
230	25
231	-63
232	-50
233	-1
234	15
235	-18
236	33
237	-22
238	18
239	35
240	-16
241	25
242	-13
243	-1
244	4
245	14
246	8
247	-43
248	61
249	-46
250	-13
251	-7
252	4
253	47
254	-29
255	-12
256	27
257	-2
258	11
259	-14
260	-11
261	-53
262	39
263	-3
264	-11
265	-14
266	-11
267	-6
268	-2
269	-26
270	-16
271	-10
272	-28
273	28
274	-37
275	66
276	-8
277	1
278	-52
279	35
280	20
281	71
282	-8
283	10
284	-2
285	8
286	-23
287	23
288	23
289	47
290	-67
291	-26
292	1
293	-13
294	-22
295	-20
296	-17
297	-12
298	-32
299	-53
300	-33
301	28
302	23
303	-8
304	-16
305	2
306	11
307	11
308	-16
309	41
310	-39
311	17
312	42
313	9
314	-18
315	37
316	-5
317	2
318	-45
319	-5
320	28
321	28
322	-12
323	-5
324	25
325	-20
326	-33
327	-7
328	51
329	4
330	35
331	-44
332	-18
333	-36
334	-15
335	14
336	28
337	-7
338	17
339	-30
340	-32
341	-27
342	10
343	-39
344	55
345	-43
346	-44
347	46
348	0
349	-1
350	6
351	-37
352	-72
353	-118
354	16
355	-33
356	8
357	-9
358	-28
359	20
360	-17
361	-16
362	-61
363	-95
364	-93
365	-24
366	-63
367	19
368	72
369	100
370	131
371	50
372	41
373	-64
374	-1
375	-15
376	-26
377	-31
378	6
379	16
380	-7
381	-1
382	21
383	0
384	-7
385	-44
386	-5
387	-25
388	11
389	13
390	-21
391	74
392	-22
393	23
394	-6
395	-20
396	11
397	54
398	14
399	18
400	-23
401	54
402	9
403	-3
404	-15
405	2
406	9
407	-17
408	61
409	49
410	-3
411	8
412	-41
413	-46
414	-66
415	-138
416	-68
417	-57
418	67
419	10
420	20
421	45
422	39
423	66
424	14
425	25
426	51
427	-31
428	-8
429	46
430	20
431	47
432	0
433	17
434	12
435	31
436	19
437	45
438	-7
439	19
440	0
441	-54
442	24
443	5
444	-33
445	24
446	12
447	2
448	-36
449	-9
450	28
451	26
452	57
453	22
454	-38
455	1
456	26
457	3
458	-14
459	-53
460	1
461	20
462	-9
463	-27
464	35
465	-7
466	-9
467	-40
468	-9
469	-30
470	45
471	22
472	-7
473	0
474	-36
475	-32
476	-7
477	-23
478	18
479	8
480	24
481	40
482	21
